,descripcion_prestacion,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
9664,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,10,8,1,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9665,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110781,09600287,13,13501,10,8,1,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9666,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,20,16,2,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9667,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110378,04040420,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9668,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110378,04040421,13,13501,26,17,9,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9669,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,10,110378,09600288,13,13501,1,,,,,,1,0,1,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9670,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110378,09600289,13,13501,22,22,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9671,Consulta de Lactancia por profesional  - Matrona/ón,10,110378,04040424,13,13501,23,22,,,,,1,0,1,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9672,Consulta de Lactancia por profesional  - Nutricionista ,10,110378,04040426,13,13501,27,18,9,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9673,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,4,2,1,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9674,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110781,09600289,13,13501,4,2,1,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9675,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,8,4,2,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9676,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,4,4,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9677,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110781,09600289,13,13501,4,4,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9678,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,8,8,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9679,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110378,04040420,13,13501,1,,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9680,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110378,04040421,13,13501,34,20,13,,1,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9681,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110378,09600289,13,13501,18,18,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9682,Consulta de Lactancia por profesional  - Matrona/ón,10,110378,04040424,13,13501,18,18,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9683,Consulta de Lactancia por profesional  - Nutricionista ,10,110378,04040426,13,13501,35,20,14,,1,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9684,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110378,04040421,13,13501,24,21,1,2,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9685,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110378,09600287,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9686,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,10,110378,09600288,13,13501,1,,,,,,1,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9687,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110378,09600289,13,13501,19,18,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9688,Consulta de Lactancia por profesional  - Matrona/ón,10,110378,04040424,13,13501,21,20,,,,,1,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9689,Consulta de Lactancia por profesional  - Enfermera/o,10,110378,04040425,13,13501,2,1,1,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9690,Consulta de Lactancia por profesional  - Nutricionista ,10,110378,04040426,13,13501,22,19,1,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9691,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110378,04040420,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9692,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110378,04040421,13,13501,25,22,3,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9693,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110378,09600287,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9694,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110378,09600289,13,13501,29,26,3,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9695,Consulta de Lactancia por profesional  - Matrona/ón,10,110378,04040424,13,13501,28,28,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9696,Consulta de Lactancia por profesional  - Enfermera/o,10,110378,04040425,13,13501,3,,3,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9697,Consulta de Lactancia por profesional  - Nutricionista ,10,110378,04040426,13,13501,25,22,3,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9698,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,8,5,3,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9699,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110781,09600289,13,13501,8,5,3,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9700,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,16,10,6,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9701,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,3,,3,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9702,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110781,09600289,13,13501,3,,3,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9703,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,6,,6,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9704,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110781,04040420,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9705,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,9,6,2,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9706,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110781,09600289,13,13501,10,7,2,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9707,Consulta de Lactancia por profesional  - Matrona/ón,10,110781,04040424,13,13501,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9708,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,18,12,4,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9709,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110378,04040421,13,13501,34,18,15,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9710,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,10,110378,09600288,13,13501,1,,,,,,1,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9711,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110378,09600289,13,13501,24,21,2,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9712,Consulta de Lactancia por profesional  - Matrona/ón,10,110378,04040424,13,13501,22,21,,,,,1,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9713,Consulta de Lactancia por profesional  - Enfermera/o,10,110378,04040425,13,13501,2,,2,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9714,Consulta de Lactancia por profesional  - Nutricionista ,10,110378,04040426,13,13501,35,18,15,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9715,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110378,04040421,13,13501,24,15,7,2,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9716,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110378,09600289,13,13501,16,16,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9717,Consulta de Lactancia por profesional  - Matrona/ón,10,110378,04040424,13,13501,18,18,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9718,Consulta de Lactancia por profesional  - Nutricionista ,10,110378,04040426,13,13501,22,13,7,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9719,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110378,04040421,13,13501,25,16,7,2,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9720,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110378,09600289,13,13501,15,15,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9721,Consulta de Lactancia por profesional  - Matrona/ón,10,110378,04040424,13,13501,15,15,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9722,Consulta de Lactancia por profesional  - Nutricionista ,10,110378,04040426,13,13501,25,16,7,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9723,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,3,3,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9724,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110781,09600289,13,13501,3,3,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9725,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,6,6,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9726,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,3,2,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9727,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110781,09600289,13,13501,3,2,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9728,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,6,4,2,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9729,Consulta de Lactancia por profesional  - Nutricionista ,10,110378,04040426,13,13501,37,23,12,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9730,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110378,04040420,13,13501,2,,2,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9731,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110378,04040421,13,13501,36,24,10,2,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9732,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,10,110378,09600288,13,13501,1,,,,,,1,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9733,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110378,09600289,13,13501,20,19,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9734,Consulta de Lactancia por profesional  - Matrona/ón,10,110378,04040424,13,13501,21,20,,,,,1,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9735,Consulta de Lactancia por profesional  - Enfermera/o,10,110378,04040425,13,13501,1,,1,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Edelberto Elgueta,Melipilla
9736,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110781,04040421,13,13501,14,10,4,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9737,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110781,09600289,13,13501,14,10,4,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9738,Consulta de Lactancia por profesional  - Nutricionista ,10,110781,04040426,13,13501,28,20,8,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Melipilla
9739,Consulta de Lactancia por profesional  - Médico/a,10,110379,04040423,13,13501,18,,11,7,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9740,Consulta de Lactancia por profesional  - Matrona/ón,10,110379,04040424,13,13501,22,22,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9741,Consulta de Lactancia por profesional  - Enfermera/o,10,110379,04040425,13,13501,6,,2,2,2,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9742,Consulta de Lactancia por profesional  - Nutricionista ,10,110379,04040426,13,13501,43,13,16,8,,2,4,0,2,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9743,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110379,04040421,13,13501,47,15,18,10,2,2,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9744,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110379,09600287,13,13501,18,,11,7,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9745,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,10,110379,09600288,13,13501,4,,,,,,4,0,2,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9746,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110379,09600289,13,13501,20,20,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9747,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110379,04040420,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9748,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110379,04040421,13,13501,31,3,17,6,3,2,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9749,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110379,09600287,13,13501,11,,6,5,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9750,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110379,09600289,13,13501,41,22,12,4,2,1,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9751,Consulta de Lactancia por profesional  - Médico/a,10,110379,04040423,13,13501,11,,6,5,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
9752,Consulta de Lactancia por profesional  - Matrona/ón,10,110379,04040424,13,13501,23,23,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Francisco Boris Soler,Melipilla
