,Ano,Mes,IdServicio,nombre_ss,IdEstablecimiento,nombre_establecimiento,IdRegion,IdComuna,nombre_comuna,CodigoPrestacion,Prestación,1° mes,3° mes,6° mes
152,2017,5,11,Servicio de Salud Metropolitano Central,111383,Centro de Salud Familiar Dr. Luis Ferrada,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,2,4
153,2017,5,13,Servicio de Salud Metropolitano Sur,113394,Centro de Salud Familiar El Manzano,13,13401,San Bernardo,A0200001,MENORES CONTROLADOS,10,17,5
154,2017,11,10,Servicio de Salud Metropolitano Occidente,110160,Hospital de Curacaví,13,13503,Curacaví,A0200001,MENORES CONTROLADOS,10,8,12
155,2017,11,10,Servicio de Salud Metropolitano Occidente,110160,Hospital de Curacaví,13,13503,Curacaví,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,6,10
156,2017,6,11,Servicio de Salud Metropolitano Central,111781,Centro Comunitario de Salud Familiar Villa Francia,13,13106,Estación Central,A0200002,LACTANCIA MATERNA EXCLUSIVA,,2,
157,2017,7,13,Servicio de Salud Metropolitano Sur,113702,Centro Comunitario de Salud Familiar Sierra Bella,13,13129,San Joaquín,A0200001,MENORES CONTROLADOS,0,0,1
158,2017,1,11,Servicio de Salud Metropolitano Central,111382,Centro de Salud Familiar Presidenta Michelle Bachelet,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,11,10,7
159,2017,9,11,Servicio de Salud Metropolitano Central,111383,Centro de Salud Familiar Dr. Luis Ferrada,13,13119,Maipú,A0200001,MENORES CONTROLADOS,15,5,7
160,2017,10,11,Servicio de Salud Metropolitano Central,111306,Centro de Salud Familiar San José de Chuchunco,13,13106,Estación Central,A0200001,MENORES CONTROLADOS,4,8,5
161,2017,10,13,Servicio de Salud Metropolitano Sur,113329,Centro de Salud Familiar Canciller Orlando Letelier,13,13105,El Bosque,A0200002,LACTANCIA MATERNA EXCLUSIVA,10,5,9
162,2017,7,11,Servicio de Salud Metropolitano Central,111305,Centro de Salud Familiar Dr. Norman Voulliéme,13,13102,Cerrillos,A0200001,MENORES CONTROLADOS,9,6,11
163,2017,12,11,Servicio de Salud Metropolitano Central,111382,Centro de Salud Familiar Presidenta Michelle Bachelet,13,13119,Maipú,A0200001,MENORES CONTROLADOS,7,11,8
164,2017,4,10,Servicio de Salud Metropolitano Occidente,110360,Centro de Salud Familiar Renca,13,13128,Renca,A0200002,LACTANCIA MATERNA EXCLUSIVA,24,23,13
165,2017,4,12,Servicio de Salud Metropolitano Oriente,112317,Centro de Salud Familiar Ossandon,13,13113,La Reina,A0200001,MENORES CONTROLADOS,3,2,2
166,2017,4,12,Servicio de Salud Metropolitano Oriente,112317,Centro de Salud Familiar Ossandon,13,13113,La Reina,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,1,2
167,2017,3,10,Servicio de Salud Metropolitano Occidente,110379,Centro de Salud Familiar Dr. Francisco Boris Soler,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,7,8
168,2017,11,14,Servicio de Salud Metropolitano Sur Oriente,114301,Centro de Salud Familiar Dr. Alejandro del Río,13,13201,Puente Alto,A0200001,MENORES CONTROLADOS,44,41,20
169,2017,11,14,Servicio de Salud Metropolitano Sur Oriente,114301,Centro de Salud Familiar Dr. Alejandro del Río,13,13201,Puente Alto,A0200002,LACTANCIA MATERNA EXCLUSIVA,30,29,8
170,2017,6,11,Servicio de Salud Metropolitano Central,111310,Centro de Salud Familiar Las Mercedes,13,13106,Estación Central,A0200001,MENORES CONTROLADOS,7,3,8
171,2017,3,14,Servicio de Salud Metropolitano Sur Oriente,114331,Centro de Salud Familiar La Florida,13,13110,La Florida,A0200001,MENORES CONTROLADOS,14,13,8
172,2017,5,11,Servicio de Salud Metropolitano Central,111783,Centro Comunitario de Salud Familiar Lo Errázuriz,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,,1,1
173,2017,7,11,Servicio de Salud Metropolitano Central,111310,Centro de Salud Familiar Las Mercedes,13,13106,Estación Central,A0200001,MENORES CONTROLADOS,9,9,10
174,2017,6,10,Servicio de Salud Metropolitano Occidente,110366,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),13,13604,Padre Hurtado,A0200001,MENORES CONTROLADOS,12,14,14
175,2017,5,9,Servicio de Salud Metropolitano Norte,109303,Centro de Salud Familiar Quinta Bella,13,13127,Recoleta,A0200002,LACTANCIA MATERNA EXCLUSIVA,5,7,2
176,2017,3,9,Servicio de Salud Metropolitano Norte,109314,Centro de Salud Familiar Juanita Aguirre,13,13104,Conchalí,A0200001,MENORES CONTROLADOS,11,15,11
177,2017,5,10,Servicio de Salud Metropolitano Occidente,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,1,3,
178,2017,10,10,Servicio de Salud Metropolitano Occidente,110385,Centro de Salud Familiar Adriana Madrid De Costabal,13,13504,Maria Pinto,A0200001,MENORES CONTROLADOS,3,2,
179,2017,10,10,Servicio de Salud Metropolitano Occidente,110385,Centro de Salud Familiar Adriana Madrid De Costabal,13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,,
180,2017,9,12,Servicio de Salud Metropolitano Oriente,112322,Centro de Salud Familiar Padre Gerardo Whelan,13,13122,Peñalolén,A0200001,MENORES CONTROLADOS,,2,11
181,2017,9,12,Servicio de Salud Metropolitano Oriente,112322,Centro de Salud Familiar Padre Gerardo Whelan,13,13122,Peñalolén,A0200002,LACTANCIA MATERNA EXCLUSIVA,,2,6
182,2017,4,12,Servicio de Salud Metropolitano Oriente,112320,Centro de Salud Familiar Juan Pablo II ( La Reina),13,13113,La Reina,A0200001,MENORES CONTROLADOS,4,5,0
183,2017,4,12,Servicio de Salud Metropolitano Oriente,112320,Centro de Salud Familiar Juan Pablo II ( La Reina),13,13113,La Reina,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,4,0
184,2017,1,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200001,MENORES CONTROLADOS,3,1,2
185,2017,1,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,1,2
186,2017,7,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200001,MENORES CONTROLADOS,0,3,4
187,2017,7,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200002,LACTANCIA MATERNA EXCLUSIVA,,3,3
188,2017,9,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200001,MENORES CONTROLADOS,11,15,14
189,2017,9,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,3,0
190,2017,10,12,Servicio de Salud Metropolitano Oriente,112301,Centro de Salud Familiar Dr. Hernán Alessandri,13,13123,Providencia,A0200001,MENORES CONTROLADOS,1,1,1
191,2017,10,12,Servicio de Salud Metropolitano Oriente,112301,Centro de Salud Familiar Dr. Hernán Alessandri,13,13123,Providencia,A0200002,LACTANCIA MATERNA EXCLUSIVA,,1,1
192,2017,9,12,Servicio de Salud Metropolitano Oriente,112321,Centro de Salud Familiar Cardenal Silva Henríquez,13,13122,Peñalolén,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,11
193,2017,10,12,Servicio de Salud Metropolitano Oriente,112302,Centro de Salud Familiar Dr. Alfonso Leng,13,13123,Providencia,A0200001,MENORES CONTROLADOS,9,4,1
194,2017,10,12,Servicio de Salud Metropolitano Oriente,112302,Centro de Salud Familiar Dr. Alfonso Leng,13,13123,Providencia,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,3,1
195,2017,1,12,Servicio de Salud Metropolitano Oriente,112306,Centro de Salud Familiar Aníbal Ariztía,13,13114,Las Condes,A0200001,MENORES CONTROLADOS,11,10,12
196,2017,1,12,Servicio de Salud Metropolitano Oriente,112306,Centro de Salud Familiar Aníbal Ariztía,13,13114,Las Condes,A0200002,LACTANCIA MATERNA EXCLUSIVA,10,6,6
197,2017,10,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200001,MENORES CONTROLADOS,2,3,2
198,2017,10,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,3,1
199,2017,10,12,Servicio de Salud Metropolitano Oriente,112310,Centro de Salud Familiar Rosita Renard,13,13120,Ñuñoa,A0200001,MENORES CONTROLADOS,7,5,9
200,2017,10,12,Servicio de Salud Metropolitano Oriente,112310,Centro de Salud Familiar Rosita Renard,13,13120,Ñuñoa,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,4,7
201,2017,5,14,Servicio de Salud Metropolitano Sur Oriente,114706,Centro Comunitario de Salud Familiar Millalemu,13,13111,La Granja,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,3,2
202,2017,1,11,,111782,,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,,1,
203,2017,1,13,Servicio de Salud Metropolitano Sur,113408,Posta de Salud Rural Pintué,13,13404,Paine,A0200001,MENORES CONTROLADOS,0,0,2
204,2017,2,12,Servicio de Salud Metropolitano Oriente,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,13,13122,Peñalolén,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,15,
205,2017,7,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200001,MENORES CONTROLADOS,14,8,15
206,2017,7,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,3
207,2017,7,13,Servicio de Salud Metropolitano Sur,113408,Posta de Salud Rural Pintué,13,13404,Paine,A0200001,MENORES CONTROLADOS,2,0,2
208,2017,5,13,Servicio de Salud Metropolitano Sur,113408,Posta de Salud Rural Pintué,13,13404,Paine,A0200001,MENORES CONTROLADOS,3,0,1
209,2017,10,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200001,MENORES CONTROLADOS,8,12,5
210,2017,10,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,10,3
211,2017,8,10,Servicio de Salud Metropolitano Occidente,110760,Centro Comunitario de Salud Familiar Valmi  Aguirre,13,13503,Curacaví,A0200001,MENORES CONTROLADOS,,2,3
212,2017,1,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200001,MENORES CONTROLADOS,,,
213,2017,1,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
214,2017,3,12,Servicio de Salud Metropolitano Oriente,112319,Centro de Salud Familiar Padre Alberto Hurtado,13,13118,Macul,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,4,2
215,2017,10,12,Servicio de Salud Metropolitano Oriente,112319,Centro de Salud Familiar Padre Alberto Hurtado,13,13118,Macul,A0200001,MENORES CONTROLADOS,4,13,7
216,2017,10,12,Servicio de Salud Metropolitano Oriente,112319,Centro de Salud Familiar Padre Alberto Hurtado,13,13118,Macul,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,11,3
217,2017,10,12,Servicio de Salud Metropolitano Oriente,112311,Centro de Salud Familiar Salvador Bustos,13,13120,Ñuñoa,A0200001,MENORES CONTROLADOS,9,7,8
218,2017,10,12,Servicio de Salud Metropolitano Oriente,112311,Centro de Salud Familiar Salvador Bustos,13,13120,Ñuñoa,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,7,7
219,2017,3,12,Servicio de Salud Metropolitano Oriente,112321,Centro de Salud Familiar Cardenal Silva Henríquez,13,13122,Peñalolén,A0200001,MENORES CONTROLADOS,,,13
220,2017,3,12,Servicio de Salud Metropolitano Oriente,112321,Centro de Salud Familiar Cardenal Silva Henríquez,13,13122,Peñalolén,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,11
221,2017,6,12,Servicio de Salud Metropolitano Oriente,112313,Centro de Salud Familiar Santa Julia,13,13118,Macul,A0200001,MENORES CONTROLADOS,15,9,15
222,2017,6,12,Servicio de Salud Metropolitano Oriente,112313,Centro de Salud Familiar Santa Julia,13,13118,Macul,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,8,10
223,2017,3,12,Servicio de Salud Metropolitano Oriente,112319,Centro de Salud Familiar Padre Alberto Hurtado,13,13118,Macul,A0200001,MENORES CONTROLADOS,5,5,3
224,2017,1,12,Servicio de Salud Metropolitano Oriente,112317,Centro de Salud Familiar Ossandon,13,13113,La Reina,A0200001,MENORES CONTROLADOS,3,4,
225,2017,7,12,Servicio de Salud Metropolitano Oriente,112317,Centro de Salud Familiar Ossandon,13,13113,La Reina,A0200001,MENORES CONTROLADOS,1,1,4
226,2017,7,12,Servicio de Salud Metropolitano Oriente,112317,Centro de Salud Familiar Ossandon,13,13113,La Reina,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,3
227,2017,7,12,Servicio de Salud Metropolitano Oriente,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,13,13122,Peñalolén,A0200001,MENORES CONTROLADOS,21,10,2
228,2017,7,12,Servicio de Salud Metropolitano Oriente,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,13,13122,Peñalolén,A0200002,LACTANCIA MATERNA EXCLUSIVA,12,4,1
229,2017,2,12,Servicio de Salud Metropolitano Oriente,112301,Centro de Salud Familiar Dr. Hernán Alessandri,13,13123,Providencia,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,,1
230,2017,4,11,Servicio de Salud Metropolitano Central,111372,Centro de Salud Familiar Arauco,13,13101,Santiago,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,3,2
231,2017,11,9,Servicio de Salud Metropolitano Norte,109311,Centro de Salud Familiar José Bauza Frau,13,13302,Lampa,A0200001,MENORES CONTROLADOS,33,45,5
232,2017,2,9,Servicio de Salud Metropolitano Norte,109309,Centro de Salud Familiar José Symon Ojeda,13,13104,Conchalí,A0200001,MENORES CONTROLADOS,4,2,9
233,2017,5,11,Servicio de Salud Metropolitano Central,111378,Centro de Salud Familiar Dr. Iván Insunza,13,13119,Maipú,A0200001,MENORES CONTROLADOS,9,9,11
234,2017,5,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200001,MENORES CONTROLADOS,4,1,3
235,2017,5,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,1,1
236,2017,7,13,Servicio de Salud Metropolitano Sur,113319,Centro de Salud Familiar Dr. Raúl Moya,13,13404,Paine,A0200001,MENORES CONTROLADOS,9,2,6
237,2017,6,12,Servicio de Salud Metropolitano Oriente,112307,Centro de Salud Familiar Lo Barnechea,13,13115,Lo Barnechea,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,21
238,2017,2,11,Servicio de Salud Metropolitano Central,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,13,13119,Maipú,A0200001,MENORES CONTROLADOS,17,18,1
239,2017,1,11,Servicio de Salud Metropolitano Central,111370,Centro de Salud Familiar Padre Orellana,13,13101,Santiago,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,3,4
240,2017,7,11,Servicio de Salud Metropolitano Central,111376,Centro de Salud Familiar Matta Sur,13,13101,Santiago,A0200001,MENORES CONTROLADOS,9,5,11
241,2017,5,13,Servicio de Salud Metropolitano Sur,113334,Centro de Salud Familiar Los Bajos de San Agustín,13,13403,Calera de Tango,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,3
242,2017,5,13,Servicio de Salud Metropolitano Sur,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,13,13121,Pedro Aguirre Cerda,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,2,3
243,2017,12,9,Servicio de Salud Metropolitano Norte,109305,Centro de Salud Familiar La Pincoya,13,13107,Huechuraba,A0200001,MENORES CONTROLADOS,24,6,12
244,2017,7,11,Servicio de Salud Metropolitano Central,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,13,13119,Maipú,A0200001,MENORES CONTROLADOS,21,13,4
245,2017,9,11,Servicio de Salud Metropolitano Central,111783,Centro Comunitario de Salud Familiar Lo Errázuriz,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,,
246,2017,7,13,Servicio de Salud Metropolitano Sur,113396,Centro de Salud Familiar Pueblo Lo Espejo,13,13116,Lo Espejo,A0200001,MENORES CONTROLADOS,13,11,9
247,2017,5,10,Servicio de Salud Metropolitano Occidente,110350,Centro de Salud Familiar Pudahuel Estrella,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,30,25,11
248,2017,9,10,Servicio de Salud Metropolitano Occidente,110385,Centro de Salud Familiar Adriana Madrid De Costabal,13,13504,Maria Pinto,A0200001,MENORES CONTROLADOS,,,0
249,2017,9,10,Servicio de Salud Metropolitano Occidente,110385,Centro de Salud Familiar Adriana Madrid De Costabal,13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
250,2017,12,14,Servicio de Salud Metropolitano Sur Oriente,114331,Centro de Salud Familiar La Florida,13,13110,La Florida,A0200001,MENORES CONTROLADOS,10,10,7
251,2017,8,10,Servicio de Salud Metropolitano Occidente,110760,Centro Comunitario de Salud Familiar Valmi  Aguirre,13,13503,Curacaví,A0200002,LACTANCIA MATERNA EXCLUSIVA,,2,2
252,2017,8,11,Servicio de Salud Metropolitano Central,111376,Centro de Salud Familiar Matta Sur,13,13101,Santiago,A0200001,MENORES CONTROLADOS,14,11,9
253,2017,5,9,Servicio de Salud Metropolitano Norte,109309,Centro de Salud Familiar José Symon Ojeda,13,13104,Conchalí,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,2,8
254,2017,7,11,Servicio de Salud Metropolitano Central,111783,Centro Comunitario de Salud Familiar Lo Errázuriz,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
255,2017,1,14,Servicio de Salud Metropolitano Sur Oriente,114334,Centro de Salud Familiar José Alvo,13,13110,La Florida,A0200001,MENORES CONTROLADOS,12,12,9
256,2017,4,13,Servicio de Salud Metropolitano Sur,113334,Centro de Salud Familiar Los Bajos de San Agustín,13,13403,Calera de Tango,A0200002,LACTANCIA MATERNA EXCLUSIVA,0,0,2
257,2017,8,13,Servicio de Salud Metropolitano Sur,113334,Centro de Salud Familiar Los Bajos de San Agustín,13,13403,Calera de Tango,A0200001,MENORES CONTROLADOS,1,,4
258,2017,12,11,Servicio de Salud Metropolitano Central,200346,Centro Comunitario de Salud Familiar Buzeta,13,13102,Cerrillos,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,1
259,2017,9,10,Servicio de Salud Metropolitano Occidente,110331,Centro de Salud Familiar Lo Amor,13,13103,Cerro Navia,A0200001,MENORES CONTROLADOS,13,10,8
260,2017,5,10,Servicio de Salud Metropolitano Occidente,110354,Centro de Salud Familiar Violeta Parra,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,4,8
261,2017,4,10,Servicio de Salud Metropolitano Occidente,110375,Centro de Salud Familiar Isla de Maipo,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,2,5,2
262,2017,9,10,Servicio de Salud Metropolitano Occidente,110331,Centro de Salud Familiar Lo Amor,13,13103,Cerro Navia,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,8,8
263,2017,1,13,Servicio de Salud Metropolitano Sur,113313,Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),13,13401,San Bernardo,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,5,10
264,2017,10,11,Servicio de Salud Metropolitano Sur,111303,Centro de Salud Familiar Lo Valledor Norte,13,13121,Pedro Aguirre Cerda,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,6,2
265,2017,12,11,Servicio de Salud Metropolitano Central,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,13,13119,Maipú,A0200001,MENORES CONTROLADOS,16,14,7
266,2017,8,9,Servicio de Salud Metropolitano Norte,109317,Centro de Salud Familiar El Barrero,13,13107,Huechuraba,A0200001,MENORES CONTROLADOS,4,2,2
267,2017,5,9,Servicio de Salud Metropolitano Norte,109316,Centro de Salud Familiar Esmeralda,13,13301,Colina,A0200001,MENORES CONTROLADOS,19,16,17
268,2017,6,9,Servicio de Salud Metropolitano Norte,109305,Centro de Salud Familiar La Pincoya,13,13107,Huechuraba,A0200002,LACTANCIA MATERNA EXCLUSIVA,12,11,2
269,2017,7,9,Servicio de Salud Metropolitano Norte,109414,Posta de Salud Rural Polpaico,13,13303,Tiltil,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,1
270,2017,1,13,Servicio de Salud Metropolitano Sur,113326,Centro de Salud Familiar Eduardo Frei Montalva,13,13109,La Cisterna,A0200001,MENORES CONTROLADOS,10,7,9
271,2017,8,13,Servicio de Salud Metropolitano Sur,113728,Centro Comunitario de Salud Familiar Lo Herrera,13,13401,San Bernardo,A0200001,MENORES CONTROLADOS,2,4,2
272,2017,8,9,Servicio de Salud Metropolitano Norte,109305,Centro de Salud Familiar La Pincoya,13,13107,Huechuraba,A0200002,LACTANCIA MATERNA EXCLUSIVA,11,23,1
273,2017,6,11,Servicio de Salud Metropolitano Central,111370,Centro de Salud Familiar Padre Orellana,13,13101,Santiago,A0200001,MENORES CONTROLADOS,9,10,5
274,2017,8,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,,1
275,2017,10,11,Servicio de Salud Metropolitano Central,111380,Centro de Salud Familiar Dr. Carlos Godoy,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,11,9,3
276,2017,12,14,Servicio de Salud Metropolitano Sur Oriente,114331,Centro de Salud Familiar La Florida,13,13110,La Florida,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,7,6
277,2017,9,11,Servicio de Salud Metropolitano Central,111380,Centro de Salud Familiar Dr. Carlos Godoy,13,13119,Maipú,A0200001,MENORES CONTROLADOS,7,14,1
