,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,Col01,Col02,Col03,1° mes,3° mes,6° mes,Col07,Col08,Col09,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,nombre_ss,nombre_establecimiento,nombre_comuna,Prestación
5438305,7,14,2024,114301,A0200002,13,13201,115.0,34.0,5.0,21.0,26.0,29.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5438466,8,14,2024,114313,A0200002,13,13201,24.0,6.0,,1.0,1.0,16.0,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5438472,8,14,2024,114313,A0200001,13,13201,44.0,9.0,,1.0,1.0,19.0,9.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,MENORES CONTROLADOS
5438843,7,14,2024,114320,A0200001,13,13201,128.0,14.0,3.0,31.0,,52.0,20.0,8.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,MENORES CONTROLADOS
5439237,5,14,2024,114332,A0200002,13,13201,42.0,11.0,7.0,8.0,6.0,10.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5439281,7,14,2024,114301,A0200001,13,13201,228.0,50.0,11.0,39.0,46.0,59.0,15.0,8.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,MENORES CONTROLADOS
5439731,8,14,2024,114332,A0200001,13,13201,80.0,10.0,6.0,13.0,11.0,24.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,MENORES CONTROLADOS
5440441,7,14,2024,114332,A0200002,13,13201,44.0,13.0,6.0,3.0,2.0,20.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5440498,9,14,2024,114329,A0200002,13,13201,20.0,3.0,0.0,7.0,5.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5440503,9,14,2024,114329,A0200001,13,13201,49.0,4.0,0.0,9.0,14.0,6.0,5.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Puente Alto,MENORES CONTROLADOS
5440996,12,14,2024,114301,A0200002,13,13201,85.0,22.0,1.0,11.0,21.0,30.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5441002,12,14,2024,114301,A0200001,13,13201,170.0,29.0,2.0,27.0,32.0,62.0,12.0,6.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,MENORES CONTROLADOS
5441812,10,14,2024,114301,A0200001,13,13201,189.0,38.0,5.0,40.0,43.0,39.0,13.0,11.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,MENORES CONTROLADOS
5442126,10,14,2024,114301,A0200002,13,13201,105.0,26.0,4.0,27.0,25.0,23.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5442925,12,14,2024,114320,A0200002,13,13201,44.0,15.0,4.0,4.0,,21.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5442931,12,14,2024,114320,A0200001,13,13201,97.0,18.0,4.0,6.0,,38.0,23.0,8.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,MENORES CONTROLADOS
5443056,12,14,2024,114313,A0200002,13,13201,26.0,9.0,1.0,4.0,4.0,8.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5443062,12,14,2024,114313,A0200001,13,13201,54.0,12.0,1.0,8.0,4.0,16.0,8.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,MENORES CONTROLADOS
5443467,10,14,2024,114320,A0200002,13,13201,61.0,19.0,1.0,7.0,1.0,33.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5443473,10,14,2024,114320,A0200001,13,13201,122.0,21.0,2.0,15.0,1.0,52.0,16.0,15.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,MENORES CONTROLADOS
5444503,6,14,2024,114301,A0200002,13,13201,75.0,21.0,3.0,19.0,12.0,20.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5444509,6,14,2024,114301,A0200001,13,13201,172.0,29.0,5.0,31.0,24.0,49.0,21.0,13.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,MENORES CONTROLADOS
5444771,6,14,2024,114320,A0200002,13,13201,46.0,13.0,2.0,15.0,1.0,15.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5444774,6,14,2024,114320,A0200001,13,13201,119.0,21.0,2.0,29.0,3.0,25.0,21.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,MENORES CONTROLADOS
5444794,11,14,2024,114301,A0200002,13,13201,79.0,24.0,2.0,14.0,11.0,28.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5444800,11,14,2024,114301,A0200001,13,13201,159.0,31.0,2.0,29.0,27.0,48.0,11.0,11.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,MENORES CONTROLADOS
5445005,8,14,2024,114320,A0200001,13,13201,110.0,17.0,7.0,17.0,1.0,42.0,17.0,9.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,MENORES CONTROLADOS
5445650,6,14,2024,114332,A0200002,13,13201,38.0,11.0,5.0,9.0,2.0,11.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5445656,6,14,2024,114332,A0200001,13,13201,66.0,16.0,7.0,14.0,5.0,19.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,MENORES CONTROLADOS
5445772,6,14,2024,114313,A0200002,13,13201,16.0,7.0,0.0,3.0,1.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5445778,6,14,2024,114313,A0200001,13,13201,34.0,9.0,0.0,3.0,2.0,11.0,7.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,MENORES CONTROLADOS
5446092,5,14,2024,114320,A0200002,13,13201,55.0,20.0,2.0,19.0,0.0,14.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5448191,11,14,2024,114320,A0200002,13,13201,40.0,5.0,1.0,9.0,,25.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5449145,11,14,2024,114313,A0200002,13,13201,35.0,4.0,1.0,7.0,4.0,19.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5449151,11,14,2024,114313,A0200001,13,13201,75.0,8.0,1.0,13.0,9.0,25.0,8.0,11.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,MENORES CONTROLADOS
5449354,9,14,2024,114332,A0200002,13,13201,38.0,6.0,9.0,4.0,8.0,11.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5449360,9,14,2024,114332,A0200001,13,13201,86.0,7.0,11.0,9.0,13.0,22.0,16.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,MENORES CONTROLADOS
5449796,5,14,2024,114301,A0200002,13,13201,86.0,28.0,3.0,21.0,13.0,21.0,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5450680,10,14,2024,114313,A0200002,13,13201,47.0,8.0,1.0,13.0,11.0,14.0,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5450708,10,14,2024,114313,A0200001,13,13201,85.0,15.0,3.0,16.0,14.0,20.0,9.0,8.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Vista Hermosa,Puente Alto,MENORES CONTROLADOS
5451485,10,14,2024,114332,A0200001,13,13201,75.0,6.0,1.0,19.0,9.0,26.0,11.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,MENORES CONTROLADOS
5451513,5,14,2024,114301,A0200001,13,13201,177.0,35.0,9.0,35.0,26.0,45.0,17.0,10.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Alejandro del Río,Puente Alto,MENORES CONTROLADOS
5451588,10,14,2024,114332,A0200002,13,13201,34.0,4.0,1.0,10.0,4.0,15.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5452421,8,14,2024,114332,A0200002,13,13201,35.0,6.0,3.0,6.0,8.0,12.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5452430,11,14,2024,114329,A0200001,13,13201,64.0,8.0,0.0,9.0,11.0,22.0,10.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Puente Alto,MENORES CONTROLADOS
5452700,12,14,2024,114332,A0200002,13,13201,31.0,9.0,4.0,5.0,5.0,8.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5452706,12,14,2024,114332,A0200001,13,13201,72.0,13.0,6.0,10.0,9.0,18.0,11.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Laurita Vicuña,Puente Alto,MENORES CONTROLADOS
5453230,4,14,2024,114320,A0200001,13,13201,108.0,27.0,2.0,25.0,1.0,32.0,12.0,9.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Bernardo Leighton,Puente Alto,MENORES CONTROLADOS
5454019,12,14,2024,114329,A0200002,13,13201,20.0,7.0,1.0,4.0,4.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5454024,12,14,2024,114329,A0200001,13,13201,50.0,9.0,1.0,7.0,6.0,16.0,9.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Puente Alto,MENORES CONTROLADOS
5454530,7,14,2024,114322,A0200002,13,13201,83.0,23.0,8.0,22.0,1.0,29.0,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5455513,8,14,2024,114321,A0200001,13,13201,89.0,8.0,12.0,15.0,11.0,29.0,9.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5455747,10,14,2024,114322,A0200002,13,13201,71.0,16.0,8.0,16.0,,31.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5455752,10,14,2024,114322,A0200001,13,13201,144.0,26.0,15.0,31.0,,46.0,14.0,12.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,MENORES CONTROLADOS
5456267,5,14,2024,114322,A0200002,13,13201,54.0,14.0,4.0,15.0,0.0,21.0,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5456273,5,14,2024,114322,A0200001,13,13201,122.0,21.0,10.0,28.0,0.0,44.0,13.0,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,MENORES CONTROLADOS
5456402,4,14,2024,114322,A0200002,13,13201,64.0,26.0,5.0,12.0,1.0,20.0,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5456458,4,14,2024,114321,A0200001,13,13201,112.0,10.0,19.0,12.0,14.0,36.0,11.0,10.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5456496,4,14,2024,114321,A0200002,13,13201,45.0,9.0,11.0,4.0,7.0,14.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5456698,4,14,2024,114322,A0200001,13,13201,141.0,34.0,8.0,21.0,3.0,44.0,19.0,12.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,MENORES CONTROLADOS
5457429,9,14,2024,114321,A0200002,13,13201,24.0,5.0,5.0,3.0,4.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5457435,9,14,2024,114321,A0200001,13,13201,74.0,6.0,6.0,6.0,12.0,26.0,12.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5458275,1,14,2024,114322,A0200002,13,13201,66.0,19.0,7.0,22.0,1.0,17.0,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5458302,1,14,2024,114321,A0200002,13,13201,47.0,10.0,7.0,9.0,4.0,17.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5458332,1,14,2024,114322,A0200001,13,13201,133.0,25.0,9.0,35.0,2.0,38.0,13.0,11.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,MENORES CONTROLADOS
5459221,1,14,2024,114321,A0200001,13,13201,110.0,13.0,10.0,16.0,12.0,31.0,23.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5459229,2,14,2024,114321,A0200002,13,13201,45.0,10.0,5.0,6.0,4.0,20.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5459281,2,14,2024,114321,A0200001,13,13201,115.0,16.0,10.0,18.0,8.0,36.0,19.0,8.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5459579,5,14,2024,114321,A0200002,13,13201,46.0,13.0,11.0,5.0,5.0,12.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5459601,7,14,2024,114322,A0200001,13,13201,151.0,28.0,12.0,35.0,3.0,42.0,12.0,19.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,MENORES CONTROLADOS
5459622,7,14,2024,114321,A0200001,13,13201,96.0,6.0,17.0,15.0,8.0,31.0,12.0,7.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5460178,8,14,2024,114322,A0200002,13,13201,62.0,20.0,5.0,18.0,1.0,18.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5460184,8,14,2024,114322,A0200001,13,13201,122.0,24.0,8.0,27.0,1.0,40.0,11.0,11.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,MENORES CONTROLADOS
5460741,5,14,2024,114321,A0200001,13,13201,96.0,13.0,16.0,12.0,11.0,26.0,11.0,7.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5462585,6,14,2024,114322,A0200001,13,13201,105.0,19.0,9.0,11.0,5.0,44.0,5.0,12.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,MENORES CONTROLADOS
5462628,6,14,2024,114321,A0200001,13,13201,112.0,15.0,12.0,19.0,10.0,30.0,17.0,9.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5462719,6,14,2024,114321,A0200002,13,13201,45.0,10.0,9.0,9.0,3.0,14.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5463226,10,14,2024,114321,A0200002,13,13201,39.0,4.0,2.0,8.0,5.0,20.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
5463232,10,14,2024,114321,A0200001,13,13201,103.0,7.0,7.0,16.0,15.0,41.0,13.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Cardenal Silva Henríquez,Puente Alto,MENORES CONTROLADOS
5463339,6,14,2024,114322,A0200002,13,13201,57.0,15.0,7.0,7.0,2.0,26.0,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Padre Manuel Villaseca,Puente Alto,LACTANCIA MATERNA EXCLUSIVA
