,descripcion_prestacion,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
128,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110331,04040420,13,13103,13,13,,,,,,1,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
129,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110331,04040421,13,13103,21,,15,5,1,,,3,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
130,Consulta de Lactancia por profesional  - Médico/a,10,110331,04040423,13,13103,3,3,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
131,Consulta de Lactancia por profesional  - Matrona/ón,10,110331,04040424,13,13103,4,3,1,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
132,Consulta de Lactancia por profesional  - Enfermera/o,10,110331,04040425,13,13103,6,6,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
133,Consulta de Lactancia por profesional  - Nutricionista ,10,110331,04040426,13,13103,21,1,14,5,1,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
134,Consulta de Lactancia por profesional  - Nutricionista ,10,110331,04040426,13,13103,14,4,3,5,2,0,0,1,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
135,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,202041,04040421,13,13110,3,2,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,CECOSF Santa Teresa,La Florida
136,Consulta de Lactancia por profesional  - Nutricionista ,14,202041,04040426,13,13110,3,2,1,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,CECOSF Santa Teresa,La Florida
137,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,111704,04040421,13,13119,2,0,2,0,0,0,,0,0,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar Futramapu,Maipú
138,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,111300,04040420,13,13101,30,22,6,1,1,0,,1,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Santiago
139,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,111300,04040421,13,13101,33,10,15,8,0,0,,1,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Santiago
140,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,111300,09600287,13,13101,30,17,5,6,2,0,,1,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Santiago
141,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,111300,09600289,13,13101,26,9,9,7,1,0,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Santiago
142,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,111376,09600287,13,13101,12,,1,1,10,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Matta Sur,Santiago
143,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,111376,09600289,13,13101,1,,,1,,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Matta Sur,Santiago
144,Consulta de Lactancia por profesional  - Nutricionista ,11,111376,04040426,13,13101,100,41,30,12,17,,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Matta Sur,Santiago
145,Consulta de Lactancia por profesional  - Médico/a,11,111300,04040423,13,13101,14,8,6,0,0,0,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Santiago
146,Consulta de Lactancia por profesional  - Matrona/ón,11,111300,04040424,13,13101,21,20,1,0,0,0,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Santiago
147,Consulta de Lactancia por profesional  - Enfermera/o,11,111300,04040425,13,13101,2,0,0,2,0,0,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Santiago
148,Consulta de Lactancia por profesional  - Nutricionista ,11,111300,04040426,13,13101,56,21,19,13,3,0,0,3,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Santiago
149,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,200475,04040420,13,13110,3,3,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
150,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,200475,04040421,13,13110,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
151,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,200475,09600287,13,13110,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
152,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,14,200475,09600288,13,13110,3,,,,,,3,0,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
153,Consulta de Lactancia por profesional  - Matrona/ón,14,200475,04040424,13,13110,6,3,0,0,0,0,3,0,1,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
154,Consulta de Lactancia por profesional  - Enfermera/o,14,200475,04040425,13,13110,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
155,Consulta de Lactancia por profesional  - Nutricionista ,14,200475,04040426,13,13110,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
156,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,202041,04040420,13,13110,2,1,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,CECOSF Santa Teresa,La Florida
157,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,202041,04040421,13,13110,2,1,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,CECOSF Santa Teresa,La Florida
158,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,202041,09600287,13,13110,2,1,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,CECOSF Santa Teresa,La Florida
159,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,202041,09600289,13,13110,2,1,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,CECOSF Santa Teresa,La Florida
160,Consulta de Lactancia por profesional  - Enfermera/o,14,202041,04040425,13,13110,2,1,1,0,0,0,0,0,1,Servicio de Salud Metropolitano Sur Oriente,CECOSF Santa Teresa,La Florida
161,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112310,04040421,13,13120,12,7,3,2,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Rosita Renard,Ñuñoa
162,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112310,09600287,13,13120,12,12,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Rosita Renard,Ñuñoa
163,Consulta de Lactancia por profesional  - Matrona/ón,12,112310,04040424,13,13120,12,12,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Rosita Renard,Ñuñoa
164,Consulta de Lactancia por profesional  - Nutricionista ,12,112310,04040426,13,13120,12,7,3,2,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Rosita Renard,Ñuñoa
165,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,14,200475,09600288,13,13110,2,,,,,,2,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
166,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,200475,09600289,13,13110,1,0,0,1,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
167,Consulta de Lactancia por profesional  - Matrona/ón,14,200475,04040424,13,13110,6,3,0,0,1,0,2,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
168,Consulta de Lactancia por profesional  - Enfermera/o,14,200475,04040425,13,13110,4,1,1,1,0,1,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
169,Consulta de Lactancia por profesional  - Nutricionista ,14,200475,04040426,13,13110,2,1,1,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar Las Lomas,La Florida
170,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112716,09600289,13,13122,1,1,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Esperanza Andina,Peñalolén
171,Consulta de Lactancia por profesional  - Matrona/ón,12,112716,04040424,13,13122,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Esperanza Andina,Peñalolén
172,Consulta de Lactancia por profesional  - Nutricionista ,12,200236,04040426,13,13120,7,5,2,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Villa Olímpica,Ñuñoa
173,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112799,04040420,13,13115,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Bicentenario,Lo Barnechea
174,Consulta de Lactancia por profesional  - Matrona/ón,12,112799,04040424,13,13115,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Bicentenario,Lo Barnechea
175,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,113324,04040420,13,13105,1,0,0,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque
176,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,113324,04040421,13,13105,45,19,14,9,3,0,,2,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque
177,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,111307,04040420,13,13102,10,7,2,,1,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Enfermera Sofía Pincheira,Cerrillos
178,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,111307,04040421,13,13102,24,10,10,3,1,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Enfermera Sofía Pincheira,Cerrillos
179,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,111307,09600289,13,13102,20,8,9,3,0,0,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Enfermera Sofía Pincheira,Cerrillos
180,Consulta de Lactancia por profesional  - Nutricionista ,11,111307,04040426,13,13102,34,17,12,3,2,,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Enfermera Sofía Pincheira,Cerrillos
181,Consulta de Lactancia por profesional  - Nutricionista ,11,111305,04040426,13,13102,35,0,11,15,5,4,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Norman Voulliéme,Cerrillos
182,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,111379,04040420,13,13119,4,4,,,,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Clotario Blest,Maipú
183,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,111379,04040421,13,13119,4,2,1,,1,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Clotario Blest,Maipú
184,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,111379,09600287,13,13119,7,5,1,,1,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Clotario Blest,Maipú
185,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,111704,04040421,13,13119,4,2,1,1,0,0,,0,0,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar Futramapu,Maipú
186,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,111704,09600287,13,13119,1,0,0,1,0,0,,0,0,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar Futramapu,Maipú
187,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,111704,09600289,13,13119,6,3,2,1,0,0,,0,0,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar Futramapu,Maipú
188,Consulta de Lactancia por profesional  - Nutricionista ,11,111704,04040426,13,13119,5,2,1,2,0,0,0,0,0,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar Futramapu,Maipú
189,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,111380,04040421,13,13119,16,3,7,5,1,0,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Carlos Godoy,Maipú
190,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,111380,09600287,13,13119,21,6,8,4,3,0,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Carlos Godoy,Maipú
191,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,111380,09600289,13,13119,3,3,0,0,0,0,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Carlos Godoy,Maipú
192,Consulta de Lactancia por profesional  - Nutricionista ,11,111380,04040426,13,13119,42,13,16,9,4,0,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Carlos Godoy,Maipú
193,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,11,111305,09600288,13,13102,1,,,,,,1,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Norman Voulliéme,Cerrillos
194,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,111305,09600289,13,13102,72,10,9,15,22,16,,0,4,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Norman Voulliéme,Cerrillos
195,Consulta de Lactancia por profesional  - Médico/a,11,111305,04040423,13,13102,12,0,3,9,,,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Norman Voulliéme,Cerrillos
196,Consulta de Lactancia por profesional  - Enfermera/o,11,111305,04040425,13,13102,49,0,8,13,11,17,0,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Norman Voulliéme,Cerrillos
197,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,111381,04040420,13,13101,34,25,4,4,1,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Ignacio Domeyko,Santiago
198,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,111381,04040421,13,13101,32,15,12,4,1,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Ignacio Domeyko,Santiago
199,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,111302,04040420,13,13106,14,7,5,2,,,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Padre Vicente Irarrázabal,Estación Central
200,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,111704,09600287,13,13119,1,0,1,0,0,0,,0,0,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar Futramapu,Maipú
201,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,111704,09600289,13,13119,2,0,2,0,0,0,,0,0,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar Futramapu,Maipú
202,Consulta de Lactancia por profesional  - Nutricionista ,11,111704,04040426,13,13119,3,0,3,0,0,0,0,0,0,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar Futramapu,Maipú
203,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,111305,04040420,13,13102,10,0,3,3,1,3,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Norman Voulliéme,Cerrillos
204,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,111305,04040421,13,13102,40,0,6,15,6,13,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Norman Voulliéme,Cerrillos
205,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,111305,09600287,13,13102,46,0,13,19,9,5,,0,0,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Dr. Norman Voulliéme,Cerrillos
206,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112304,04040420,13,13114,1,0,1,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Apoquindo,Las Condes
207,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112304,04040421,13,13114,6,2,3,1,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Apoquindo,Las Condes
208,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112304,09600287,13,13114,2,2,0,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Apoquindo,Las Condes
209,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,200236,04040420,13,13120,3,3,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Villa Olímpica,Ñuñoa
210,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,200236,04040421,13,13120,4,2,2,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Villa Olímpica,Ñuñoa
211,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,200236,09600287,13,13120,3,3,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Villa Olímpica,Ñuñoa
212,Consulta de Lactancia por profesional  - Matrona/ón,12,200236,04040424,13,13120,3,3,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar Villa Olímpica,Ñuñoa
213,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112303,09600287,13,13123,2,1,1,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Aguilucho,Providencia
214,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112303,09600289,13,13123,4,2,2,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Aguilucho,Providencia
215,Consulta de Lactancia por profesional  - Matrona/ón,12,112303,04040424,13,13123,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Aguilucho,Providencia
216,Consulta de Lactancia por profesional  - Nutricionista ,12,112303,04040426,13,13123,1,0,1,0,0,0,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Aguilucho,Providencia
217,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112304,09600289,13,13114,8,3,4,1,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Apoquindo,Las Condes
218,Consulta de Lactancia por profesional  - Matrona/ón,12,112304,04040424,13,13114,3,3,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Apoquindo,Las Condes
219,Consulta de Lactancia por profesional  - Nutricionista ,12,112304,04040426,13,13114,21,2,8,2,0,0,9,0,4,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Apoquindo,Las Condes
